id,Label,Year
3359,Programming,1994
3360,Databases,1993
3361,Artificial_Intelligence,1996
3363,Hardware_and_Architecture,1996
3365,Operating_Systems,1997
3366,Artificial_Intelligence,1994
3367,Networking,1998
3368,Data_Structures__Algorithms_and_Theory,1996
3370,Operating_Systems,1993
3371,Operating_Systems,1991
3372,Human_Computer_Interaction,1992
3375,Operating_Systems,1995
3376,Programming,1994
3377,Operating_Systems,1995
3381,Networking,1995
3382,Programming,1992
3383,Programming,1995
3384,Programming,1991
3385,Programming,1995
3386,Programming,1991
3387,Artificial_Intelligence,1997
3388,Artificial_Intelligence,1995
3390,Encryption_and_Compression,1996
3391,Programming,1996
3392,Operating_Systems,1996
3393,Networking,1993
3394,Hardware_and_Architecture,1995
3395,Operating_Systems,1994
3397,Operating_Systems,1996
3398,Operating_Systems,1996
3399,Operating_Systems,1996
3400,Operating_Systems,1992
3403,Artificial_Intelligence,1994
3404,Artificial_Intelligence,1994
3405,Artificial_Intelligence,1998
3407,Artificial_Intelligence,1995
3409,Artificial_Intelligence,1996
3412,Operating_Systems,1996
3413,Operating_Systems,1996
3414,Artificial_Intelligence,1997
3416,Artificial_Intelligence,1993
3417,Artificial_Intelligence,1994
3420,Artificial_Intelligence,1994
3421,Programming,1995
3422,Programming,1996
3423,Programming,1995
3424,Programming,1990
3426,Programming,1994
3428,Programming,1995
3432,Artificial_Intelligence,1995
3433,Databases,1995
3434,Artificial_Intelligence,1997
3435,Operating_Systems,1990
3436,Operating_Systems,1992
3437,Operating_Systems,1997
3438,Encryption_and_Compression,1997
3439,Artificial_Intelligence,1995
3440,Artificial_Intelligence,1997
3441,Artificial_Intelligence,1996
3444,Artificial_Intelligence,1996
3445,Artificial_Intelligence,1995
3446,Artificial_Intelligence,1996
3447,Artificial_Intelligence,1995
3448,Programming,1995
3449,Programming,1997
3450,Programming,1995
3451,Artificial_Intelligence,1996
3452,Artificial_Intelligence,1995
3453,Artificial_Intelligence,1953
3455,Artificial_Intelligence,1996
3456,Artificial_Intelligence,1994
3457,Programming,1994
3458,Operating_Systems,1994
3459,Human_Computer_Interaction,1993
3461,Human_Computer_Interaction,1997
3463,Data_Structures__Algorithms_and_Theory,1993
3464,Artificial_Intelligence,1993
3467,Operating_Systems,1996
3469,Artificial_Intelligence,1997
3470,Artificial_Intelligence,1994
3473,Programming,1995
3474,Programming,1996
3475,Programming,1995
3476,Programming,1993
3477,Programming,1994
3478,Networking,1993
3482,Operating_Systems,1995
3485,Databases,1989
3487,Programming,1990
3490,Operating_Systems,1993
3491,Hardware_and_Architecture,1996
3492,Information_Retrieval,1997
3493,Artificial_Intelligence,1997
3495,Artificial_Intelligence,1996
3496,Artificial_Intelligence,1996
3498,Programming,1993
3499,Operating_Systems,1995
3502,Human_Computer_Interaction,1995
3506,Artificial_Intelligence,1996
3509,Artificial_Intelligence,1996
3510,Artificial_Intelligence,1995
3513,Operating_Systems,1996
3514,Networking,1994
3515,Operating_Systems,1995
3516,Networking,1996
3517,Networking,1996
3518,Networking,1997
3519,Networking,1995
3520,Human_Computer_Interaction,1994
3521,Artificial_Intelligence,1996
3522,Programming,1997
3523,Programming,1996
3524,Data_Structures__Algorithms_and_Theory,1995
3525,Operating_Systems,1992
3526,Operating_Systems,1988
3527,Databases,1993
3528,Databases,1993
3532,Artificial_Intelligence,1996
3533,Networking,1993
3534,Networking,1995
3535,Operating_Systems,1997
3536,Artificial_Intelligence,1996
3537,Information_Retrieval,1995
3540,Programming,1997
3541,Operating_Systems,1993
3542,Programming,1992
3543,Networking,1995
3544,Operating_Systems,1994
3545,Operating_Systems,1994
3546,Operating_Systems,1985
3547,Operating_Systems,1994
3548,Networking,1995
3549,Networking,1994
3550,Networking,1993
3551,Networking,1996
3552,Networking,1993
3553,Networking,1994
3556,Artificial_Intelligence,1995
3557,Information_Retrieval,1998
3558,Human_Computer_Interaction,1992
3561,Programming,1997
3562,Programming,1994
3563,Programming,1991
3565,Artificial_Intelligence,1996
3568,Artificial_Intelligence,1997
3569,Data_Structures__Algorithms_and_Theory,1996
3570,Artificial_Intelligence,1995
3571,Artificial_Intelligence,1996
3575,Artificial_Intelligence,1994
3576,Artificial_Intelligence,1994
3577,Artificial_Intelligence,1991
3581,Operating_Systems,1995
3582,Artificial_Intelligence,1994
3583,Databases,1994
3584,Databases,1996
3588,Operating_Systems,1997
3589,Artificial_Intelligence,1995
3590,Artificial_Intelligence,1995
3591,Operating_Systems,1995
3592,Programming,1995
3593,Artificial_Intelligence,1996
3594,Artificial_Intelligence,1994
3595,Artificial_Intelligence,1997
3596,Artificial_Intelligence,1997
3597,Data_Structures__Algorithms_and_Theory,1993
3599,Artificial_Intelligence,1994
3603,Hardware_and_Architecture,1995
3605,Programming,1992
3606,Programming,1993
3607,Programming,1991
3609,Artificial_Intelligence,1991
3610,Artificial_Intelligence,1992
3611,Programming,1995
3612,Programming,1995
3613,Programming,1993
3614,Programming,1996
3615,Programming,1996
3616,Programming,1996
3617,Programming,1995
3618,Programming,1987
3620,Programming,1995
3622,Artificial_Intelligence,1995
3625,Artificial_Intelligence,1997
3626,Artificial_Intelligence,1995
3627,Artificial_Intelligence,1996
3628,Artificial_Intelligence,1994
3632,Artificial_Intelligence,1996
3633,Artificial_Intelligence,1997
3634,Artificial_Intelligence,1995
3636,Programming,1993
3637,Operating_Systems,1995
3638,Operating_Systems,1994
3642,Artificial_Intelligence,1993
3645,Artificial_Intelligence,1993
3646,Data_Structures__Algorithms_and_Theory,1995
3647,Data_Structures__Algorithms_and_Theory,1994
3649,Networking,1994
3650,Networking,1995
3651,Data_Structures__Algorithms_and_Theory,1994
3653,Artificial_Intelligence,1994
3654,Artificial_Intelligence,1994
3655,Artificial_Intelligence,1994
3667,Programming,1995
3670,Programming,1993
3671,Artificial_Intelligence,1990
3673,Artificial_Intelligence,1975
3674,Artificial_Intelligence,1996
3677,Artificial_Intelligence,1996
3678,Operating_Systems,1996
3679,Operating_Systems,1993
3681,Operating_Systems,1995
3682,Artificial_Intelligence,1995
3685,Artificial_Intelligence,1993
3686,Artificial_Intelligence,1992
3687,Operating_Systems,1994
3690,Operating_Systems,1997
3691,Artificial_Intelligence,1995
3693,Networking,1994
3695,Programming,1994
3696,Programming,1994
3697,Programming,1997
3698,Programming,1996
3699,Artificial_Intelligence,1998
3700,Artificial_Intelligence,1996
3701,Programming,1995
3702,Programming,1996
3705,Encryption_and_Compression,1996
3707,Networking,1996
3708,Networking,1997
3709,Artificial_Intelligence,1995
3713,Artificial_Intelligence,1994
3718,Artificial_Intelligence,1995
3720,Artificial_Intelligence,1994
3721,Artificial_Intelligence,1994
3722,Operating_Systems,1993
3724,Hardware_and_Architecture,1992
3725,Artificial_Intelligence,1997
3726,Artificial_Intelligence,1997
3727,Artificial_Intelligence,1997
3728,Operating_Systems,1992
3729,Operating_Systems,1992
3730,Artificial_Intelligence,1993
3731,Artificial_Intelligence,1993
3733,Artificial_Intelligence,1995
3734,Artificial_Intelligence,1994
3735,Artificial_Intelligence,1993
3736,Artificial_Intelligence,1995
3737,Artificial_Intelligence,1995
3741,Human_Computer_Interaction,1994
3742,Networking,1996
3744,Information_Retrieval,1997
3745,Databases,1995
3746,Networking,1997
3747,Operating_Systems,1997
3748,Networking,1997
3753,Artificial_Intelligence,1995
3754,Artificial_Intelligence,1994
3756,Programming,1994
3757,Programming,1972
3758,Artificial_Intelligence,1996
3759,Operating_Systems,1993
3760,Operating_Systems,1997
3762,Programming,1996
3764,Programming,1996
3765,Artificial_Intelligence,1995
3766,Operating_Systems,1992
3767,Operating_Systems,1992
3768,Operating_Systems,1992
3770,Hardware_and_Architecture,1997
3771,Networking,1995
3773,Operating_Systems,1996
3775,Encryption_and_Compression,1993
3777,Artificial_Intelligence,1997
3778,Artificial_Intelligence,1996
3779,Artificial_Intelligence,1996
3780,Artificial_Intelligence,1995
3781,Artificial_Intelligence,1995
3785,Artificial_Intelligence,1991
3786,Operating_Systems,1993
3787,Artificial_Intelligence,1996
3788,Databases,1997
3789,Artificial_Intelligence,1995
3790,Programming,1997
3791,Programming,1997
3792,Programming,1996
3794,Operating_Systems,1992
3795,Operating_Systems,1994
3796,Operating_Systems,1994
3799,Operating_Systems,1989
3801,Operating_Systems,1995
3802,Operating_Systems,1995
3803,Programming,1995
3804,Operating_Systems,1996
3805,Operating_Systems,1996
3806,Operating_Systems,1996
3807,Networking,1996
3808,Human_Computer_Interaction,1992
3809,Artificial_Intelligence,1996
3810,Programming,1997
3811,Programming,1995
3812,Programming,1996
3814,Operating_Systems,1993
3815,Operating_Systems,1994
3816,Programming,1991
3817,Networking,1995
3819,Artificial_Intelligence,1997
3824,Artificial_Intelligence,1995
3825,Artificial_Intelligence,1995
3826,Artificial_Intelligence,1995
3827,Operating_Systems,1992
3829,Encryption_and_Compression,1990
3830,Data_Structures__Algorithms_and_Theory,1993
3832,Data_Structures__Algorithms_and_Theory,1992
3833,Data_Structures__Algorithms_and_Theory,1993
3834,Artificial_Intelligence,1997
3835,Operating_Systems,1996
3836,Networking,1993
3837,Data_Structures__Algorithms_and_Theory,1994
3838,Artificial_Intelligence,1994
3839,Operating_Systems,1996
3840,Operating_Systems,1996
3841,Networking,1994
3843,Programming,1998
3844,Operating_Systems,1997
3846,Programming,1997
3848,Networking,1992
3849,Artificial_Intelligence,1997
3850,Artificial_Intelligence,1995
3853,Artificial_Intelligence,1995
3855,Hardware_and_Architecture,1995
3856,Data_Structures__Algorithms_and_Theory,1994
3857,Artificial_Intelligence,1995
3858,Artificial_Intelligence,1991
3859,Programming,1994
3865,Artificial_Intelligence,1993
3867,Programming,1996
3868,Programming,1996
3870,Human_Computer_Interaction,1996
3871,Human_Computer_Interaction,1997
3875,Human_Computer_Interaction,1996
3876,Artificial_Intelligence,1994
3877,Artificial_Intelligence,1996
3878,Programming,1991
3879,Databases,1993
3881,Programming,1995
3882,Data_Structures__Algorithms_and_Theory,1991
3884,Operating_Systems,1994
3885,Operating_Systems,1994
3886,Networking,1994
3888,Artificial_Intelligence,1996
3889,Artificial_Intelligence,1997
3890,Artificial_Intelligence,1997
3895,Networking,1995
3897,Networking,1995
3898,Artificial_Intelligence,1996
3899,Artificial_Intelligence,1995
3903,Data_Structures__Algorithms_and_Theory,1996
3904,Data_Structures__Algorithms_and_Theory,1997
3905,Artificial_Intelligence,1997
3912,Encryption_and_Compression,1996
3913,Operating_Systems,1997
3914,Operating_Systems,1995
3915,Hardware_and_Architecture,1997
3916,Programming,1998
3917,Databases,1994
3919,Artificial_Intelligence,1992
3920,Artificial_Intelligence,1993
3922,Programming,1993
3923,Programming,1995
3924,Programming,1993
3925,Artificial_Intelligence,1996
3926,Networking,1995
3927,Programming,1994
3928,Artificial_Intelligence,1995
3929,Artificial_Intelligence,1995
3930,Artificial_Intelligence,1998
3933,Programming,1994
3935,Data_Structures__Algorithms_and_Theory,1992
3936,Data_Structures__Algorithms_and_Theory,1990
3937,Operating_Systems,1979
3940,Artificial_Intelligence,1985
3943,Artificial_Intelligence,1993
3946,Artificial_Intelligence,1994
3949,Artificial_Intelligence,1995
3950,Artificial_Intelligence,1996
3951,Artificial_Intelligence,1996
3952,Hardware_and_Architecture,1997
3953,Networking,1996
3954,Artificial_Intelligence,1994
3955,Hardware_and_Architecture,1993
3956,Artificial_Intelligence,1995
3957,Programming,1997
3958,Operating_Systems,1995
3959,Artificial_Intelligence,1998
3960,Programming,1998
3961,Artificial_Intelligence,1996
3962,Artificial_Intelligence,1998
3964,Encryption_and_Compression,1995
3966,Operating_Systems,1994
3968,Artificial_Intelligence,1992
3969,Operating_Systems,1992
3971,Encryption_and_Compression,1997
3972,Data_Structures__Algorithms_and_Theory,1994
3973,Artificial_Intelligence,1991
3974,Artificial_Intelligence,1995
3975,Artificial_Intelligence,1997
3977,Programming,1997
3978,Artificial_Intelligence,1998
3979,Artificial_Intelligence,1996
3980,Artificial_Intelligence,1997
3981,Artificial_Intelligence,1994
3982,Artificial_Intelligence,1995
3983,Databases,1997
3985,Artificial_Intelligence,1994
3986,Data_Structures__Algorithms_and_Theory,1979
3987,Information_Retrieval,1993
3988,Artificial_Intelligence,1995
3989,Artificial_Intelligence,1996
3990,Information_Retrieval,1996
3992,Artificial_Intelligence,1995
3993,Artificial_Intelligence,1996
3995,Programming,1993
3996,Databases,1997
3997,Programming,1996
3998,Artificial_Intelligence,1998
3999,Data_Structures__Algorithms_and_Theory,1995
4001,Artificial_Intelligence,1995
4002,Artificial_Intelligence,1995
4003,Artificial_Intelligence,1994
4004,Data_Structures__Algorithms_and_Theory,1992
4006,Programming,1996
4007,Databases,1993
4008,Databases,1997
4009,Artificial_Intelligence,1996
4010,Artificial_Intelligence,1993
4011,Artificial_Intelligence,1994
4012,Artificial_Intelligence,1994
4014,Operating_Systems,1996
4015,Operating_Systems,1993
4016,Information_Retrieval,1996
4017,Hardware_and_Architecture,1996
4018,Hardware_and_Architecture,1993
4019,Artificial_Intelligence,1993
4020,Artificial_Intelligence,1996
4021,Artificial_Intelligence,1995
4022,Data_Structures__Algorithms_and_Theory,1994
4023,Artificial_Intelligence,1995
4024,Artificial_Intelligence,1995
4025,Artificial_Intelligence,1995
4026,Networking,1994
4027,Artificial_Intelligence,1994
4028,Artificial_Intelligence,1990
4029,Artificial_Intelligence,1995
4030,Programming,1995
4031,Artificial_Intelligence,1995
4032,Data_Structures__Algorithms_and_Theory,1995
4033,Programming,1995
4034,Operating_Systems,1996
4035,Programming,1996
4036,Hardware_and_Architecture,1993
4037,Databases,1996
4038,Hardware_and_Architecture,1996
4039,Hardware_and_Architecture,1995
4043,Programming,1997
4044,Programming,1995
4045,Programming,1997
4047,Programming,1995
4048,Programming,1995
4049,Artificial_Intelligence,1995
4050,Artificial_Intelligence,1997
4052,Human_Computer_Interaction,1995
4055,Operating_Systems,1995
4056,Operating_Systems,1993
4057,Databases,1995
4058,Databases,1994
4059,Artificial_Intelligence,1993
4062,Artificial_Intelligence,1997
4063,Encryption_and_Compression,1993
4067,Hardware_and_Architecture,1993
4070,Artificial_Intelligence,1978
4071,Artificial_Intelligence,1996
4072,Operating_Systems,1990
4073,Artificial_Intelligence,1994
4074,Operating_Systems,1996
4075,Human_Computer_Interaction,1996
4076,Data_Structures__Algorithms_and_Theory,1992
4078,Programming,1991
4079,Human_Computer_Interaction,1994
4080,Human_Computer_Interaction,1994
4081,Operating_Systems,1991
4082,Operating_Systems,1992
4085,Programming,1993
4086,Artificial_Intelligence,1995
4087,Artificial_Intelligence,1996
4088,Artificial_Intelligence,1996
4092,Networking,1996
4094,Artificial_Intelligence,1939
4095,Artificial_Intelligence,1996
4096,Information_Retrieval,1996
4097,Artificial_Intelligence,1996
4098,Artificial_Intelligence,1998
4099,Artificial_Intelligence,1997
4100,Artificial_Intelligence,1998
4101,Artificial_Intelligence,1997
4102,Artificial_Intelligence,1996
4103,Operating_Systems,1984
4104,Artificial_Intelligence,1994
4105,Programming,1994
4106,Programming,1993
4107,Data_Structures__Algorithms_and_Theory,1985
4108,Artificial_Intelligence,1996
4109,Hardware_and_Architecture,1996
4110,Human_Computer_Interaction,1993
4111,Networking,1997
4115,Programming,1991
4116,Artificial_Intelligence,1997
4117,Programming,1995
4118,Programming,1993
4119,Programming,1993
4120,Programming,1994
4121,Human_Computer_Interaction,1996
4122,Artificial_Intelligence,1993
4123,Artificial_Intelligence,1997
4124,Artificial_Intelligence,1994
4125,Artificial_Intelligence,1995
4126,Artificial_Intelligence,1995
4127,Artificial_Intelligence,1996
4129,Artificial_Intelligence,1995
4130,Artificial_Intelligence,1995
4131,Artificial_Intelligence,1996
4132,Artificial_Intelligence,1993
4133,Human_Computer_Interaction,1995
4136,Human_Computer_Interaction,1993
4137,Networking,1996
4138,Databases,1995
4139,Artificial_Intelligence,1995
4143,Artificial_Intelligence,1993
4144,Artificial_Intelligence,1989
4145,Programming,1994
4150,Artificial_Intelligence,1995
4151,Artificial_Intelligence,1996
4152,Artificial_Intelligence,1995
4153,Artificial_Intelligence,1997
4156,Programming,1994
4161,Operating_Systems,1995
4163,Artificial_Intelligence,1994
4164,Information_Retrieval,1994
4165,Programming,1994
4166,Operating_Systems,1995
4167,Operating_Systems,1995
4168,Operating_Systems,1995
4171,Databases,1995
4172,Artificial_Intelligence,1997
4173,Artificial_Intelligence,1996
4175,Encryption_and_Compression,1996
4176,Encryption_and_Compression,1996
4177,Encryption_and_Compression,1996
4179,Artificial_Intelligence,1993
4180,Artificial_Intelligence,1993
4181,Artificial_Intelligence,1993
4183,Artificial_Intelligence,1997
4184,Artificial_Intelligence,1995
4185,Artificial_Intelligence,1997
4186,Artificial_Intelligence,1997
4187,Databases,1993
4188,Hardware_and_Architecture,1995
4189,Artificial_Intelligence,1996
4192,Hardware_and_Architecture,1995
4193,Artificial_Intelligence,1993
4194,Artificial_Intelligence,1996
4195,Artificial_Intelligence,1993
4196,Artificial_Intelligence,1993
4198,Artificial_Intelligence,1996
4199,Artificial_Intelligence,1996
4200,Artificial_Intelligence,1994
4202,Artificial_Intelligence,1993
4204,Programming,1997
4205,Networking,1995
4206,Networking,1996
4207,Networking,1997
4210,Artificial_Intelligence,1997
4215,Artificial_Intelligence,1994
4216,Artificial_Intelligence,1996
4218,Artificial_Intelligence,1993
4220,Programming,1990
4223,Programming,1991
4225,Artificial_Intelligence,1996
4226,Artificial_Intelligence,1996
4230,Databases,1998
4231,Data_Structures__Algorithms_and_Theory,1991
4233,Programming,1991
4234,Programming,1992
4235,Operating_Systems,1995
4238,Hardware_and_Architecture,1995
4239,Artificial_Intelligence,1994
4242,Artificial_Intelligence,1992
4243,Databases,1995
4244,Artificial_Intelligence,1993
4245,Artificial_Intelligence,1993
4246,Programming,1996
4247,Artificial_Intelligence,1995
4248,Programming,1989
4249,Hardware_and_Architecture,1991
4250,Programming,1992
4251,Programming,1989
4253,Data_Structures__Algorithms_and_Theory,1995
4254,Operating_Systems,1993
4258,Hardware_and_Architecture,1994
4259,Hardware_and_Architecture,1995
4260,Operating_Systems,1996
4261,Artificial_Intelligence,1997
4262,Artificial_Intelligence,1997
4263,Data_Structures__Algorithms_and_Theory,1995
4264,Artificial_Intelligence,1996
4265,Artificial_Intelligence,1995
4266,Encryption_and_Compression,1998
4267,Encryption_and_Compression,1997
4268,Encryption_and_Compression,1995
4271,Artificial_Intelligence,1994
4272,Artificial_Intelligence,1996
4275,Information_Retrieval,1997
4276,Artificial_Intelligence,1993
4279,Programming,1996
4280,Programming,1996
4281,Programming,1992
4282,Artificial_Intelligence,1996
4283,Artificial_Intelligence,1996
4284,Operating_Systems,1993
4285,Operating_Systems,1995
4286,Programming,1996
4289,Artificial_Intelligence,1994
4290,Networking,1996
4291,Networking,1997
4292,Operating_Systems,1995
4293,Operating_Systems,1995
4294,Programming,1990
4295,Programming,1993
4296,Artificial_Intelligence,1997
4297,Artificial_Intelligence,1997
4298,Artificial_Intelligence,1997
4299,Artificial_Intelligence,1995
4301,Information_Retrieval,1997
4303,Databases,1997
4304,Programming,1993
4305,Artificial_Intelligence,1994
4306,Data_Structures__Algorithms_and_Theory,1994
4307,Artificial_Intelligence,1993
4308,Artificial_Intelligence,1996
4309,Artificial_Intelligence,1998
4311,Networking,1995
4312,Data_Structures__Algorithms_and_Theory,1994
4313,Artificial_Intelligence,1996
4314,Databases,1996
4315,Artificial_Intelligence,1993
4317,Artificial_Intelligence,1998
4319,Artificial_Intelligence,1997
4324,Artificial_Intelligence,1995
4325,Artificial_Intelligence,1995
4327,Artificial_Intelligence,1994
4328,Artificial_Intelligence,1994
4331,Databases,1993
4332,Artificial_Intelligence,1994
4334,Operating_Systems,1993
4335,Operating_Systems,1978
4336,Operating_Systems,1993
4337,Artificial_Intelligence,1996
4338,Artificial_Intelligence,1994
4339,Artificial_Intelligence,1995
4340,Artificial_Intelligence,1993
4342,Human_Computer_Interaction,1995
4343,Databases,1995
4344,Programming,1992
4345,Artificial_Intelligence,1994
4346,Artificial_Intelligence,1995
4347,Operating_Systems,1995
4348,Artificial_Intelligence,1994
4351,Hardware_and_Architecture,1994
4352,Hardware_and_Architecture,1994
4353,Programming,1994
4354,Networking,1995
4355,Networking,1997
4356,Operating_Systems,1994
4357,Encryption_and_Compression,1996
4358,Artificial_Intelligence,1996
4359,Artificial_Intelligence,1997
4361,Programming,1993
4362,Operating_Systems,1997
4363,Artificial_Intelligence,1996
4365,Artificial_Intelligence,1994
4366,Artificial_Intelligence,1996
4371,Hardware_and_Architecture,1998
4372,Operating_Systems,1997
4373,Artificial_Intelligence,1980
4374,Artificial_Intelligence,1983
4375,Operating_Systems,1988
4376,Artificial_Intelligence,1994
4377,Hardware_and_Architecture,1996
4378,Networking,1995
4379,Artificial_Intelligence,1993
4380,Artificial_Intelligence,1992
4381,Operating_Systems,1993
4383,Databases,1995
4386,Artificial_Intelligence,1997
4388,Artificial_Intelligence,1996
4389,Artificial_Intelligence,1996
4390,Artificial_Intelligence,1995
4391,Artificial_Intelligence,1995
4394,Operating_Systems,1994
4395,Operating_Systems,1994
4396,Programming,1993
4398,Programming,1995
4399,Human_Computer_Interaction,1996
4401,Hardware_and_Architecture,1996
4402,Operating_Systems,1997
4404,Artificial_Intelligence,1994
4405,Operating_Systems,1996
4406,Programming,1996
4407,Networking,1996
4408,Programming,1996
4409,Artificial_Intelligence,1994
4410,Artificial_Intelligence,1996
4413,Artificial_Intelligence,1996
4414,Programming,1992
4415,Artificial_Intelligence,1997
4416,Artificial_Intelligence,1997
4417,Artificial_Intelligence,1995
4418,Artificial_Intelligence,1996
4420,Artificial_Intelligence,1998
4421,Artificial_Intelligence,1998
4422,Artificial_Intelligence,1995
4423,Operating_Systems,1995
4425,Programming,1992
4426,Artificial_Intelligence,1994
4428,Data_Structures__Algorithms_and_Theory,1980
4429,Artificial_Intelligence,1992
4432,Artificial_Intelligence,1997
4433,Encryption_and_Compression,1997
4434,Operating_Systems,1996
4435,Operating_Systems,1993
4439,Operating_Systems,1994
4440,Artificial_Intelligence,1982
4441,Human_Computer_Interaction,1995
4442,Artificial_Intelligence,1996
4444,Artificial_Intelligence,1997
4445,Data_Structures__Algorithms_and_Theory,1995
4446,Data_Structures__Algorithms_and_Theory,1994
4447,Programming,1995
4448,Programming,1996
4450,Programming,1997
4451,Programming,1997
4453,Artificial_Intelligence,1995
4454,Data_Structures__Algorithms_and_Theory,1994
4455,Hardware_and_Architecture,1996
4456,Data_Structures__Algorithms_and_Theory,1994
4457,Programming,1997
4458,Operating_Systems,1997
4459,Encryption_and_Compression,1994
4460,Encryption_and_Compression,1994
4461,Encryption_and_Compression,1993
4462,Encryption_and_Compression,1993
4463,Programming,1997
4464,Hardware_and_Architecture,1997
4465,Operating_Systems,1997
4466,Operating_Systems,1996
4467,Operating_Systems,1996
4468,Operating_Systems,1997
4469,Programming,1991
4470,Programming,1992
4471,Programming,1990
4472,Programming,1995
4475,Artificial_Intelligence,1995
4476,Artificial_Intelligence,1995
4477,Encryption_and_Compression,1998
4478,Artificial_Intelligence,1994
4479,Artificial_Intelligence,1994
4481,Artificial_Intelligence,1993
4483,Programming,1994
4485,Operating_Systems,1997
4486,Networking,1998
4487,Operating_Systems,1995
4488,Operating_Systems,1996
4489,Networking,1998
4490,Operating_Systems,1996
4495,Operating_Systems,1993
4496,Operating_Systems,1993
4497,Operating_Systems,1993
4498,Programming,1993
4499,Operating_Systems,1993
4502,Operating_Systems,1995
4504,Artificial_Intelligence,1995
4505,Artificial_Intelligence,1997
4506,Artificial_Intelligence,1998
4508,Operating_Systems,1995
4509,Artificial_Intelligence,1997
4512,Artificial_Intelligence,1996
4514,Human_Computer_Interaction,1996
4515,Operating_Systems,1996
4518,Artificial_Intelligence,1994
4519,Artificial_Intelligence,1997
4520,Artificial_Intelligence,1997
4521,Artificial_Intelligence,1995
4523,Information_Retrieval,1996
4525,Artificial_Intelligence,1998
4529,Operating_Systems,1994
4530,Programming,1995
4531,Operating_Systems,1996
4532,Operating_Systems,1997
4535,Operating_Systems,1993
4536,Human_Computer_Interaction,1995
4537,Human_Computer_Interaction,1994
4538,Databases,1996
4539,Databases,1996
4540,Artificial_Intelligence,1996
4544,Human_Computer_Interaction,1994
4545,Human_Computer_Interaction,1994
4546,Human_Computer_Interaction,1994
4548,Programming,1997
4549,Operating_Systems,1997
4550,Operating_Systems,1997
4551,Hardware_and_Architecture,1993
4552,Hardware_and_Architecture,1993
4553,Networking,1994
4558,Artificial_Intelligence,1996
4559,Networking,1997
4562,Programming,1993
4563,Operating_Systems,1993
4565,Operating_Systems,1997
4566,Operating_Systems,1996
4567,Operating_Systems,1996
4568,Operating_Systems,1997
4569,Programming,1995
4570,Programming,1994
4571,Programming,1993
4572,Programming,1994
4575,Artificial_Intelligence,1993
4577,Artificial_Intelligence,1994
4578,Artificial_Intelligence,1996
4580,Data_Structures__Algorithms_and_Theory,1997
4581,Data_Structures__Algorithms_and_Theory,1997
4582,Artificial_Intelligence,1996
4583,Artificial_Intelligence,1996
4588,Artificial_Intelligence,1996
4590,Encryption_and_Compression,1996
4592,Data_Structures__Algorithms_and_Theory,1994
4593,Artificial_Intelligence,1994
4597,Operating_Systems,1992
4598,Data_Structures__Algorithms_and_Theory,1996
4599,Data_Structures__Algorithms_and_Theory,1993
4600,Artificial_Intelligence,1996
4602,Artificial_Intelligence,1996
4603,Artificial_Intelligence,1997
4604,Artificial_Intelligence,1997
4605,Artificial_Intelligence,1993
4608,Operating_Systems,1992
4609,Artificial_Intelligence,1996
4610,Programming,1992
4611,Data_Structures__Algorithms_and_Theory,1994
4613,Artificial_Intelligence,1996
4615,Encryption_and_Compression,1995
4616,Networking,1996
4620,Data_Structures__Algorithms_and_Theory,1994
4621,Networking,1997
4622,Networking,1997
4623,Networking,1997
4625,Artificial_Intelligence,1995
4626,Artificial_Intelligence,1995
4628,Artificial_Intelligence,1991
4629,Artificial_Intelligence,1991
4630,Artificial_Intelligence,1992
4631,Encryption_and_Compression,1996
4632,Encryption_and_Compression,1996
4633,Encryption_and_Compression,1998
4638,Databases,1997
4639,Databases,1996
4640,Databases,1998
4641,Databases,1996
4642,Databases,1997
4643,Artificial_Intelligence,1996
4648,Networking,1996
4649,Artificial_Intelligence,1967
4650,Data_Structures__Algorithms_and_Theory,1969
4651,Artificial_Intelligence,1997
4653,Data_Structures__Algorithms_and_Theory,1977
4654,Operating_Systems,1994
4659,Networking,1995
4660,Networking,1996
4661,Artificial_Intelligence,1995
4662,Networking,1995
4663,Data_Structures__Algorithms_and_Theory,1997
4665,Artificial_Intelligence,1998
4666,Hardware_and_Architecture,1982
4667,Hardware_and_Architecture,1995
4668,Hardware_and_Architecture,1993
4669,Artificial_Intelligence,1996
4670,Programming,1994
4672,Human_Computer_Interaction,1997
4674,Artificial_Intelligence,1996
4676,Artificial_Intelligence,1962
4677,Information_Retrieval,1994
4679,Artificial_Intelligence,1997
4680,Artificial_Intelligence,1997
4681,Artificial_Intelligence,1997
4682,Data_Structures__Algorithms_and_Theory,1994
4683,Programming,1996
4687,Databases,1996
4688,Artificial_Intelligence,1997
4689,Artificial_Intelligence,1998
4690,Artificial_Intelligence,1995
4691,Artificial_Intelligence,1996
4692,Programming,1991
4693,Programming,1993
4694,Programming,1991
4696,Hardware_and_Architecture,1994
4700,Hardware_and_Architecture,1997
4702,Operating_Systems,1996
4703,Programming,1995
4704,Programming,1995
4706,Artificial_Intelligence,1993
4708,Information_Retrieval,1998
4716,Artificial_Intelligence,1984
4718,Data_Structures__Algorithms_and_Theory,1996
4719,Artificial_Intelligence,1996
4721,Data_Structures__Algorithms_and_Theory,1993
4722,Programming,1992
4723,Databases,1993
4727,Databases,1993
4729,Databases,1992
4730,Databases,1993
4731,Databases,1993
4732,Databases,1993
4733,Hardware_and_Architecture,1984
