Source,Target,Year
9337,480,1998
9337,2857,1998
9337,5157,1998
9337,5158,1998
9337,992,1998
9337,991,1998
9337,3754,1998
9337,5159,1998
9337,21,1998
9337,1556,1998
9337,1975,1998
9337,1846,1998
9337,5160,1998
9337,813,1998
9337,5161,1998
9337,1847,1998
9337,121,1998
9337,807,1998
9337,5162,1998
9337,4582,1998
9349,9348,1998
9349,3584,1998
9359,4555,1998
9359,9358,1998
9360,1133,1998
9360,8354,1998
9426,3256,1998
9426,3260,1998
9426,551,1998
9426,3261,1998
9435,3203,1998
9435,4944,1998
9435,5651,1998
9435,4945,1998
9435,700,1998
9435,2572,1998
9435,755,1998
9435,1085,1998
9435,5100,1998
9435,7324,1998
9435,3799,1998
9438,10988,1998
9438,6270,1998
9438,5310,1998
9440,1880,1998
9440,264,1998
9440,2801,1998
9440,1079,1998
9458,1085,1998
9459,9457,1998
9459,1085,1998
9459,1201,1998
9461,9460,1998
9461,8353,1998
9461,345,1998
9461,8355,1998
9461,4460,1998
9461,1269,1998
9560,263,1998
9560,264,1998
9560,553,1998
9560,2460,1998
9560,7073,1998
9560,3914,1998
9560,2009,1998
9560,13,1998
9560,2010,1998
9562,11062,1998
9570,3899,1998
9575,9573,1998
9601,6999,1998
9601,1474,1998
9601,0,1998
9601,7000,1998
9601,1120,1998
9601,3145,1998
9627,3167,1998
9670,7627,1998
9670,9668,1998
9670,9666,1998
9675,8160,1998
9675,0,1998
9675,4461,1998
9677,2543,1998
9678,2085,1998
9678,9668,1998
9678,860,1998
9706,718,1998
9706,2402,1998
9710,1554,1998
9723,368,1998
9723,3056,1998
9723,644,1998
9723,3057,1998
9723,1862,1998
9723,1720,1998
9723,1721,1998
9723,997,1998
9723,380,1998
9723,941,1998
9723,306,1998
9723,426,1998
9723,308,1998
9723,945,1998
9723,378,1998
9723,272,1998
9723,208,1998
9723,381,1998
9723,702,1998
9735,623,1998
9735,2176,1998
9735,1866,1998
9759,7936,1998
9759,303,1998
9759,2706,1998
9759,9760,1998
9759,9761,1998
9759,2407,1998
9760,9755,1998
9760,2706,1998
9760,4145,1998
9760,3846,1998
9760,9759,1998
9760,2747,1998
9795,1754,1998
9795,5369,1998
9795,1466,1998
9795,9794,1998
9795,9103,1998
9795,9104,1998
9795,3993,1998
9855,5466,1998
9855,0,1998
9855,6825,1998
9855,5727,1998
9855,5498,1998
9855,9845,1998
9855,9846,1998
9855,5712,1998
9855,9847,1998
9855,9848,1998
9855,9849,1998
9855,4296,1998
9855,4297,1998
9855,3826,1998
9855,4298,1998
9881,9883,1998
9883,184,1998
9883,9881,1998
9883,9884,1998
9884,9711,1998
9884,5036,1998
9885,11665,1998
9885,4957,1998
9885,1242,1998
9885,8121,1998
9885,11666,1998
9885,8122,1998
9885,3975,1998
9885,4958,1998
9891,8472,1998
9891,280,1998
9891,9898,1998
9893,162,1998
9893,4095,1998
9894,6449,1998
9894,44,1998
9907,5568,1998
9912,9913,1998
9912,8958,1998
9912,3239,1998
9912,9685,1998
9912,3241,1998
9928,1957,1998
9928,4661,1998
9928,1960,1998
9928,5034,1998
9928,5036,1998
9928,9086,1998
9928,5465,1998
9980,5131,1998
9980,4297,1998
9981,5196,1998
10013,0,1998
10026,6411,1998
10026,1841,1998
10026,6412,1998
10026,6413,1998
10026,632,1998
10026,6414,1998
10026,634,1998
10026,871,1998
10027,5191,1998
10027,3432,1998
10027,573,1998
10027,10035,1998
10027,8805,1998
10027,3445,1998
10027,10036,1998
10027,2430,1998
10027,10037,1998
10027,10038,1998
10027,10039,1998
10027,10028,1998
10027,8808,1998
10027,632,1998
10027,10029,1998
10027,10040,1998
10027,871,1998
10027,1970,1998
10029,573,1998
10029,7420,1998
10029,8805,1998
10029,2430,1998
10029,10028,1998
10029,6414,1998
10029,247,1998
10029,10033,1998
10030,5191,1998
10030,2836,1998
10030,9159,1998
10030,8971,1998
10030,1970,1998
10031,5191,1998
10031,2836,1998
10033,573,1998
10033,4007,1998
10033,8204,1998
10037,2679,1998
10037,871,1998
10038,3432,1998
10038,181,1998
10038,573,1998
10038,2763,1998
10038,2430,1998
10038,871,1998
10038,1970,1998
10039,5191,1998
10039,10025,1998
10039,1970,1998
10040,5191,1998
10040,2763,1998
10040,3444,1998
10040,2430,1998
10040,10028,1998
10040,573,1998
10040,1970,1998
10097,7466,1998
10126,6221,1998
10126,1409,1998
10126,9042,1998
10126,10131,1998
10126,7082,1998
10126,10132,1998
10126,7083,1998
10126,10127,1998
10126,1542,1998
10126,7085,1998
10127,6221,1998
10127,1409,1998
10127,7082,1998
10127,10132,1998
10127,8575,1998
10127,10133,1998
10127,7083,1998
10127,1653,1998
10127,2165,1998
10127,10126,1998
10127,10071,1998
10127,1113,1998
10127,7085,1998
10131,7082,1998
10131,7083,1998
10131,7084,1998
10131,12041,1998
10131,1542,1998
10134,6719,1998
10143,10140,1998
10143,10141,1998
10143,10142,1998
10143,10144,1998
10143,12074,1998
10167,255,1998
10167,2417,1998
10167,10099,1998
10167,3268,1998
10167,1399,1998
10167,3802,1998
10167,260,1998
10167,261,1998
10167,225,1998
10167,1094,1998
10167,7795,1998
10167,3269,1998
10167,1398,1998
10167,1401,1998
10167,417,1998
10167,229,1998
10167,1286,1998
10167,1402,1998
10167,272,1998
10167,647,1998
10168,642,1998
10168,7985,1998
10168,260,1998
10168,225,1998
10168,509,1998
10168,537,1998
10168,1398,1998
10168,1401,1998
10168,3678,1998
10168,417,1998
10168,230,1998
10168,229,1998
10168,647,1998
10181,612,1998
10181,614,1998
10232,10212,1998
10232,7616,1998
10232,3139,1998
10300,393,1998
10300,8274,1998
10300,658,1998
10334,830,1998
10334,654,1998
10336,6426,1998
10469,10470,1998
10469,4708,1998
10469,10468,1998
10479,2188,1998
10479,10475,1998
10479,1538,1998
10479,2165,1998
10479,10476,1998
10479,10477,1998
10481,1754,1998
10481,6309,1998
10481,5613,1998
10481,9181,1998
10489,10501,1998
10489,10490,1998
10489,10494,1998
10489,9322,1998
10489,4032,1998
10489,9388,1998
10490,10500,1998
10490,8255,1998
10490,10508,1998
10490,10501,1998
10490,9322,1998
10490,4032,1998
10490,9388,1998
10490,4538,1998
10493,181,1998
10493,750,1998
10493,6411,1998
10493,10492,1998
10493,573,1998
10493,10033,1998
10493,1926,1998
10496,8262,1998
10496,12028,1998
10496,12409,1998
10496,12029,1998
10499,1963,1998
10499,10513,1998
10499,9388,1998
10499,153,1998
10499,1074,1998
10499,1968,1998
10499,154,1998
10499,1969,1998
10500,8255,1998
10500,10508,1998
10500,9322,1998
10500,1963,1998
10500,4032,1998
10500,9388,1998
10500,10512,1998
10502,10489,1998
10502,10490,1998
10502,8255,1998
10502,10491,1998
10502,9322,1998
10502,258,1998
10502,9388,1998
10502,1603,1998
10502,4538,1998
10502,154,1998
10504,1963,1998
10504,1964,1998
10504,1965,1998
10504,1966,1998
10504,1246,1998
10504,1247,1998
10504,1074,1998
10504,1967,1998
10504,1968,1998
10504,1170,1998
10504,1969,1998
10504,1970,1998
10505,750,1998
10505,3509,1998
10505,632,1998
10505,2615,1998
10505,634,1998
10521,284,1998
10521,2868,1998
10521,813,1998
10521,2580,1998
10542,9115,1998
10543,10463,1998
10543,5277,1998
10543,1430,1998
10543,5742,1998
10543,538,1998
10543,377,1998
10543,1653,1998
10543,19,1998
10543,8068,1998
10543,10464,1998
10547,641,1998
10547,854,1998
10547,2187,1998
10547,2186,1998
10547,3041,1998
10547,2538,1998
10549,3513,1998
10549,10551,1998
10549,13,1998
10550,10549,1998
10553,10546,1998
10553,7400,1998
10554,9043,1998
10554,2165,1998
10554,10477,1998
10556,1269,1998
10556,7439,1998
10556,3804,1998
10556,3126,1998
10556,26,1998
10556,1228,1998
10556,381,1998
10556,2973,1998
10556,375,1998
10556,7440,1998
10556,7331,1998
10556,7441,1998
10556,1023,1998
10556,1094,1998
10556,16,1998
10556,6023,1998
10557,3152,1998
10557,1269,1998
10557,10707,1998
10557,9302,1998
10557,6292,1998
10557,7331,1998
10557,6910,1998
10557,7440,1998
10595,3599,1998
10595,652,1998
10595,0,1998
10595,5813,1998
10607,10598,1998
10607,10599,1998
10607,10600,1998
10615,1756,1998
10619,2061,1998
10619,3152,1998
10619,7331,1998
10619,3801,1998
10619,27,1998
10619,7440,1998
10619,3514,1998
10619,1094,1998
10619,1888,1998
10619,1889,1998
10645,320,1998
10645,6517,1998
10645,7188,1998
10645,333,1998
10645,339,1998
10645,3317,1998
10659,10658,1998
10659,7669,1998
10673,3558,1998
10673,1228,1998
10673,1269,1998
10682,7764,1998
10682,3533,1998
10682,1508,1998
10682,1511,1998
10682,1513,1998
10682,2480,1998
10682,2656,1998
10682,9785,1998
10683,1511,1998
10683,3533,1998
10683,10682,1998
10683,1269,1998
10683,9785,1998
10689,104,1998
10689,2290,1998
10689,10690,1998
10689,6815,1998
10689,641,1998
10700,320,1998
10700,326,1998
10700,339,1998
10700,341,1998
10710,10640,1998
10710,10880,1998
10710,3804,1998
10710,513,1998
10710,6023,1998
10710,26,1998
10710,10881,1998
10710,2181,1998
10710,1269,1998
10710,998,1998
10710,7331,1998
10710,7440,1998
10710,1889,1998
10710,1094,1998
10710,1023,1998
10710,1577,1998
10710,3152,1998
10715,914,1998
10715,10723,1998
10715,10348,1998
10715,2742,1998
10715,10722,1998
10718,5699,1998
10718,914,1998
10718,10723,1998
10718,10348,1998
10718,5456,1998
10718,10715,1998
10720,7788,1998
10720,6954,1998
10720,2254,1998
10720,5101,1998
10720,5456,1998
10720,2866,1998
10722,10348,1998
10722,10718,1998
10723,11356,1998
10723,914,1998
10728,1554,1998
10728,7026,1998
10728,3674,1998
10728,10730,1998
10730,10728,1998
10749,2789,1998
10749,2790,1998
10754,10547,1998
10754,255,1998
10754,3513,1998
10754,10549,1998
10754,10550,1998
10754,3041,1998
10754,414,1998
10754,5280,1998
10754,357,1998
10754,2186,1998
10754,10551,1998
10754,2538,1998
10754,2187,1998
10754,854,1998
10754,10552,1998
10754,641,1998
10758,2355,1998
10758,6117,1998
10758,3304,1998
10761,6117,1998
10761,9558,1998
10810,10704,1998
10810,10811,1998
10810,10812,1998
10810,3518,1998
10810,6570,1998
10812,10810,1998
10812,6570,1998
10831,2592,1998
10831,2254,1998
10831,10348,1998
10831,2256,1998
10831,1260,1998
10831,5456,1998
10832,1577,1998
10832,2387,1998
10833,1927,1998
10833,8389,1998
10860,10861,1998
10860,2706,1998
10860,2407,1998
10861,10860,1998
10881,10546,1998
10881,6009,1998
10881,1577,1998
10881,2181,1998
10881,6023,1998
10881,998,1998
10881,1094,1998
10881,26,1998
10881,375,1998
10881,4465,1998
10881,10648,1998
10881,1096,1998
10881,3152,1998
10881,10640,1998
10881,10197,1998
10881,628,1998
10881,13,1998
10881,3804,1998
10881,513,1998
10881,1889,1998
10881,308,1998
10881,3126,1998
10881,1269,1998
10881,10708,1998
10881,10709,1998
10881,10710,1998
10885,10546,1998
10885,10553,1998
10952,9570,1998
10960,10959,1998
10960,10956,1998
10960,10955,1998
10960,4666,1998
10962,4965,1998
10962,8495,1998
10962,820,1998
10962,4290,1998
10962,10963,1998
10962,2833,1998
10982,8667,1998
10982,6950,1998
10985,359,1998
10985,360,1998
10985,361,1998
10987,1697,1998
10987,7057,1998
10988,6022,1998
10988,5353,1998
10988,4623,1998
10999,10992,1998
10999,11001,1998
11018,7670,1998
11019,7592,1998
11019,11018,1998
11019,7670,1998
11019,7671,1998
11019,11020,1998
11019,8458,1998
11020,6411,1998
11020,11019,1998
11020,6704,1998
11020,11052,1998
11020,8971,1998
11020,423,1998
11020,8458,1998
11020,2436,1998
11021,4828,1998
11021,209,1998
11021,1325,1998
11030,760,1998
11030,1874,1998
11030,3636,1998
11030,765,1998
11038,5639,1998
11039,9543,1998
11039,1168,1998
11039,422,1998
11039,7299,1998
11039,11040,1998
11040,461,1998
11040,236,1998
11040,462,1998
11040,464,1998
11040,465,1998
11040,466,1998
11040,422,1998
11052,11075,1998
11052,11090,1998
11052,8458,1998
11062,1778,1998
11062,9562,1998
11084,5515,1998
11084,11081,1998
11084,11083,1998
11084,11070,1998
11084,11071,1998
11084,11073,1998
11085,10955,1998
11085,10950,1998
11096,11086,1998
11096,4018,1998
11096,4700,1998
11096,5516,1998
11116,1518,1998
11116,1517,1998
11116,3899,1998
11116,6890,1998
11128,242,1998
11187,6694,1998
11187,8614,1998
11215,1496,1998
11215,8020,1998
11215,4895,1998
11215,11214,1998
11215,3667,1998
11215,3425,1998
11215,1544,1998
11226,5087,1998
11226,6013,1998
11230,3421,1998
11230,942,1998
11230,6983,1998
11230,2406,1998
11230,5332,1998
11230,4859,1998
11230,963,1998
11230,1535,1998
11233,1498,1998
11233,3422,1998
11233,1535,1998
11233,2747,1998
11236,5170,1998
11237,8182,1998
11237,8972,1998
11239,8084,1998
11239,11214,1998
11239,3667,1998
11239,11215,1998
11253,3790,1998
11253,3792,1998
11253,3791,1998
11253,7161,1998
11253,27,1998
11253,29,1998
11253,35,1998
11254,3790,1998
11254,7161,1998
11292,1209,1998
11295,6191,1998
11295,5564,1998
11295,6908,1998
11295,6013,1998
11296,8208,1998
11296,11297,1998
11296,6908,1998
11297,6191,1998
11297,6557,1998
11297,11294,1998
11297,5564,1998
11297,11295,1998
11297,6907,1998
11297,1853,1998
11297,11296,1998
11297,6908,1998
11297,6317,1998
11298,7934,1998
11298,6581,1998
11313,4870,1998
11313,6317,1998
11335,11253,1998
11335,8711,1998
11335,3791,1998
11335,3790,1998
11335,11254,1998
11335,3792,1998
11335,11255,1998
11335,1085,1998
11335,7161,1998
11351,7067,1998
11351,2359,1998
11351,11353,1998
11351,8354,1998
11351,5683,1998
11351,5876,1998
11351,6060,1998
11351,6950,1998
11351,5108,1998
11351,1229,1998
11351,709,1998
11351,1228,1998
11360,11251,1998
11360,11361,1998
11361,1975,1998
11361,11359,1998
11361,11251,1998
11361,3871,1998
11366,8166,1998
11366,6557,1998
11366,8209,1998
11366,588,1998
11366,7538,1998
11366,11312,1998
11366,11313,1998
11366,1853,1998
11366,11365,1998
11367,393,1998
11367,2563,1998
11367,2028,1998
11370,8062,1998
11370,1228,1998
11373,9137,1998
11377,10090,1998
11377,2559,1998
11377,11407,1998
11378,11377,1998
11378,10090,1998
11378,5799,1998
11378,7545,1998
11382,5873,1998
11382,11383,1998
11382,3592,1998
11382,942,1998
11382,11384,1998
11382,5001,1998
11382,7243,1998
11382,12471,1998
11382,2407,1998
11382,7244,1998
11383,5873,1998
11383,11382,1998
11383,11384,1998
11383,2407,1998
11384,5873,1998
11384,4451,1998
11405,10370,1998
11419,7583,1998
11419,12164,1998
11419,345,1998
11429,1427,1998
11429,3811,1998
11429,2339,1998
11429,104,1998
11429,8614,1998
11429,5656,1998
11429,3957,1998
11429,12470,1998
11429,10086,1998
11431,773,1998
11431,8614,1998
11431,778,1998
11442,7393,1998
11442,6395,1998
11442,11443,1998
11442,7010,1998
11442,1577,1998
11442,3548,1998
11442,11445,1998
11443,1577,1998
11443,7010,1998
11444,7010,1998
11444,11445,1998
11444,946,1998
11445,11444,1998
11445,3548,1998
11445,7010,1998
11445,5457,1998
11450,10137,1998
11450,11403,1998
11497,8955,1998
11497,1543,1998
11497,5332,1998
11497,1535,1998
11498,11499,1998
11498,954,1998
11498,956,1998
11498,11500,1998
11498,11501,1998
11498,8617,1998
11498,3757,1998
11498,641,1998
11500,11497,1998
11500,1083,1998
11500,11499,1998
11500,954,1998
11500,1543,1998
11500,9464,1998
11500,11502,1998
11500,11503,1998
11500,11504,1998
11500,6,1998
11500,641,1998
11501,11497,1998
11501,11498,1998
11501,1706,1998
11501,2376,1998
11501,6056,1998
11501,11499,1998
11501,954,1998
11501,11500,1998
11501,962,1998
11501,641,1998
11561,5849,1998
11561,5747,1998
11571,5455,1998
11575,4388,1998
11575,3439,1998
11575,4389,1998
11575,588,1998
11575,4390,1998
11575,3102,1998
11575,4391,1998
11575,3010,1998
11575,2751,1998
11581,4275,1998
11581,914,1998
11581,1797,1998
11581,4379,1998
11585,1164,1998
11585,3439,1998
11585,2950,1998
11585,1167,1998
11625,3336,1998
11628,324,1998
11631,320,1998
11631,219,1998
11631,342,1998
11631,345,1998
11633,6060,1998
11633,11353,1998
11641,11573,1998
11641,5640,1998
11641,1862,1998
11641,7070,1998
11642,11573,1998
11642,1228,1998
11642,7070,1998
11642,7071,1998
11642,11278,1998
11642,10707,1998
11642,8062,1998
11642,11641,1998
11643,4688,1998
11643,4689,1998
11643,1258,1998
11643,4275,1998
11643,166,1998
11643,4379,1998
11643,11581,1998
11658,11657,1998
11658,9543,1998
11661,573,1998
11661,2430,1998
11661,2434,1998
11661,184,1998
11661,1167,1998
11662,3439,1998
11662,3925,1998
11662,8987,1998
11662,6170,1998
11663,6170,1998
11663,3925,1998
11663,1166,1998
11663,6171,1998
11663,1167,1998
11664,8339,1998
11665,9887,1998
11665,4958,1998
11665,1044,1998
11665,3974,1998
11665,8122,1998
11675,1629,1998
11675,1026,1998
11680,3229,1998
11686,1507,1998
11686,1506,1998
11686,1508,1998
11686,8401,1998
11686,4260,1998
11686,1724,1998
11686,5542,1998
11686,2656,1998
11686,10439,1998
11686,946,1998
11686,4489,1998
11686,9125,1998
11698,1739,1998
11700,4958,1998
11703,1517,1998
11713,10988,1998
11715,5973,1998
11715,503,1998
11715,2483,1998
11718,2634,1998
11718,4464,1998
11718,261,1998
11718,3435,1998
11718,10222,1998
11718,2675,1998
11718,548,1998
11718,846,1998
11718,998,1998
11719,709,1998
11719,8939,1998
11728,1732,1998
11728,1733,1998
11734,1792,1998
11734,3265,1998
11734,1797,1998
11734,4275,1998
11743,3773,1998
11743,11729,1998
11743,7375,1998
11743,2425,1998
11744,4562,1998
11744,3773,1998
11744,10205,1998
11744,2424,1998
11744,7375,1998
11744,2425,1998
11744,225,1998
11744,12107,1998
11745,1054,1998
11749,8297,1998
11749,11748,1998
11768,1856,1998
11768,6891,1998
11768,310,1998
11768,7565,1998
11768,7566,1998
11768,5771,1998
11768,11771,1998
11768,10560,1998
11768,1068,1998
11768,9179,1998
11768,2422,1998
11768,4693,1998
11768,205,1998
11768,3636,1998
11768,738,1998
11768,11772,1998
11768,11773,1998
11778,731,1998
11778,1192,1998
11778,733,1998
11778,310,1998
11778,198,1998
11778,11768,1998
11778,6891,1998
11778,272,1998
11778,1194,1998
11778,225,1998
11778,6863,1998
11778,8379,1998
11778,2466,1998
11778,1542,1998
11778,11769,1998
11778,259,1998
11778,11770,1998
11778,11771,1998
11778,3636,1998
11778,4693,1998
11778,205,1998
11778,10560,1998
11778,11772,1998
11778,9179,1998
11778,11773,1998
11778,738,1998
11778,735,1998
11778,4567,1998
11778,2460,1998
11778,2459,1998
11778,4286,1998
11778,230,1998
11778,1401,1998
11778,696,1998
11778,1036,1998
11778,739,1998
11778,498,1998
11778,7566,1998
11778,732,1998
11778,260,1998
11778,261,1998
11778,1097,1998
11778,4569,1998
11778,998,1998
11778,1402,1998
11778,11774,1998
11778,510,1998
11778,1500,1998
11778,0,1998
11778,375,1998
11778,381,1998
11778,2973,1998
11778,1189,1998
11778,385,1998
11778,1856,1998
11778,1068,1998
11778,11775,1998
11778,271,1998
11778,776,1998
11778,11776,1998
11778,1721,1998
11778,9867,1998
11778,11777,1998
11782,3335,1998
11788,0,1998
11788,7546,1998
11788,3407,1998
11788,2432,1998
11789,7904,1998
11789,3284,1998
11789,7817,1998
11790,11782,1998
11790,3335,1998
11790,3336,1998
11790,45,1998
11791,3335,1998
11791,3336,1998
11803,7135,1998
11804,4011,1998
11804,5376,1998
11804,4122,1998
11804,2731,1998
11804,10164,1998
11810,1048,1998
11811,5187,1998
11819,751,1998
11821,1712,1998
11821,1714,1998
11822,5191,1998
11822,8230,1998
11822,1970,1998
11824,6403,1998
11824,1133,1998
11824,1218,1998
11824,6114,1998
11824,1216,1998
11824,551,1998
11824,1220,1998
11824,3370,1998
11824,11827,1998
11824,3375,1998
11824,10585,1998
11824,5108,1998
11825,3913,1998
11825,573,1998
11825,512,1998
11825,5736,1998
11825,552,1998
11825,68,1998
11825,5911,1998
11825,6787,1998
11825,2266,1998
11825,12102,1998
11825,8887,1998
11879,3375,1998
11879,10191,1998
11879,551,1998
11879,846,1998
11879,7542,1998
11879,11827,1998
11879,8301,1998
11879,11853,1998
11879,6114,1998
11879,216,1998
11879,1133,1998
11879,2495,1998
11879,423,1998
11879,3081,1998
11879,3377,1998
11888,575,1998
11888,57,1998
11888,151,1998
11888,12058,1998
11901,3876,1998
11901,4514,1998
11901,628,1998
11901,10193,1998
11923,11901,1998
11923,35,1998
11923,8584,1998
11923,10193,1998
11926,398,1998
11926,4972,1998
11926,2401,1998
11926,957,1998
11926,8052,1998
11926,2404,1998
11927,2401,1998
11927,4044,1998
11927,10186,1998
11927,10187,1998
11927,10188,1998
11928,10187,1998
11928,11927,1998
11942,927,1998
11942,6971,1998
11942,5173,1998
11942,2901,1998
11942,1003,1998
11942,1002,1998
11942,1007,1998
11942,4156,1998
11942,11941,1998
11942,11950,1998
11942,11799,1998
11942,7453,1998
11942,2747,1998
11943,927,1998
11943,2901,1998
11943,1002,1998
11943,1007,1998
11943,216,1998
11943,945,1998
11943,1004,1998
11977,12033,1998
11977,11964,1998
11980,672,1998
11980,163,1998
11980,1942,1998
11980,7110,1998
11980,5208,1998
11980,6530,1998
11980,1792,1998
11980,8055,1998
11980,914,1998
11980,1795,1998
11980,1796,1998
11980,3265,1998
11980,1182,1998
11980,162,1998
11980,3160,1998
11980,631,1998
11980,1797,1998
11980,1530,1998
11980,1533,1998
11980,1534,1998
11980,1532,1998
11980,7038,1998
11980,2528,1998
11980,5899,1998
11980,7859,1998
11981,6816,1998
11981,2385,1998
11981,4007,1998
11981,4008,1998
12004,11968,1998
12004,12002,1998
12004,4765,1998
12004,12003,1998
12004,7851,1998
12006,7976,1998
12006,8561,1998
12006,11941,1998
12006,303,1998
12006,513,1998
12006,10185,1998
12033,11977,1998
12041,5691,1998
12041,10131,1998
12041,7082,1998
12051,5233,1998
12051,9773,1998
12051,12052,1998
12051,5224,1998
12051,12053,1998
12072,10140,1998
12072,10143,1998
12072,10142,1998
12072,12074,1998
12072,10144,1998
12075,1712,1998
12075,10151,1998
12075,6270,1998
12075,5352,1998
12075,2678,1998
12075,3117,1998
12075,5309,1998
12075,1210,1998
12075,3123,1998
12077,1712,1998
12077,12076,1998
12094,256,1998
12094,257,1998
12096,9867,1998
12096,12094,1998
12096,3915,1998
12096,10100,1998
12096,12095,1998
12098,1952,1998
12098,5191,1998
12098,258,1998
12099,5007,1998
12099,5423,1998
12099,4,1998
12099,2416,1998
12099,4036,1998
12099,10535,1998
12099,10536,1998
12100,255,1998
12100,9559,1998
12100,13,1998
12101,3913,1998
12101,573,1998
12101,5999,1998
12101,552,1998
12101,5911,1998
12101,6787,1998
12101,2266,1998
12101,12102,1998
12101,12103,1998
12101,8887,1998
12103,1952,1998
12103,548,1998
12103,261,1998
12103,433,1998
12103,370,1998
12103,1083,1998
12103,552,1998
12103,68,1998
12103,2675,1998
12103,3363,1998
12103,4034,1998
12103,2689,1998
12103,2276,1998
12103,439,1998
12103,6787,1998
12103,4402,1998
12103,8887,1998
12125,211,1998
12125,0,1998
12125,1548,1998
12134,2592,1998
12134,2254,1998
12134,10713,1998
12134,5101,1998
12134,5457,1998
12134,10715,1998
12134,10716,1998
12160,3284,1998
12160,3285,1998
12161,644,1998
12161,696,1998
12161,225,1998
12161,1924,1998
12161,1926,1998
12169,12079,1998
12169,4461,1998
12178,929,1998
12178,7873,1998
12178,551,1998
12178,930,1998
12183,11399,1998
12183,2494,1998
12186,5366,1998
12186,3881,1998
12186,1695,1998
12187,927,1998
12187,1003,1998
12187,1007,1998
12187,3881,1998
12187,4572,1998
12187,140,1998
12187,3995,1998
12187,3696,1998
12187,110,1998
12187,5474,1998
12195,10631,1998
12195,10632,1998
12195,10618,1998
12195,151,1998
12195,10516,1998
12197,5041,1998
12197,6342,1998
12197,637,1998
12201,2857,1998
12201,1556,1998
12201,992,1998
12201,1846,1998
12201,2611,1998
12201,480,1998
12201,1847,1998
12201,4802,1998
12201,2645,1998
12206,4870,1998
12206,6317,1998
12206,5495,1998
12209,7702,1998
12209,5581,1998
12209,8303,1998
12209,8304,1998
12209,1985,1998
12214,280,1998
12214,2491,1998
12214,2579,1998
12214,2580,1998
12214,2581,1998
12215,6914,1998
12215,284,1998
12215,3180,1998
12217,1033,1998
12217,388,1998
12217,264,1998
12217,263,1998
12217,4223,1998
12217,3000,1998
12217,179,1998
12221,1888,1998
12221,946,1998
12221,9031,1998
12222,6694,1998
12222,6898,1998
12222,2340,1998
12222,494,1998
12222,11187,1998
12223,257,1998
12223,548,1998
12223,261,1998
12223,3363,1998
12223,230,1998
12223,3365,1998
12226,1541,1998
12226,3968,1998
12226,1538,1998
12226,2364,1998
12226,778,1998
12227,1872,1998
12227,9521,1998
12227,1874,1998
12227,1653,1998
12245,5984,1998
12246,10841,1998
12246,3846,1998
12253,4944,1998
12253,2572,1998
12253,755,1998
12269,0,1998
12269,4545,1998
12273,9102,1998
12273,1961,1998
12273,9103,1998
12273,9104,1998
12278,7441,1998
12278,4545,1998
12278,1269,1998
12280,10615,1998
12280,1756,1998
12281,709,1998
12281,710,1998
12281,1269,1998
12282,8598,1998
12282,11988,1998
12282,7573,1998
12283,7439,1998
12283,12154,1998
12283,375,1998
12283,4075,1998
12283,3125,1998
12283,7331,1998
12283,12286,1998
12283,6292,1998
12283,2519,1998
12283,9302,1998
12283,4955,1998
12284,1269,1998
12299,5468,1998
12299,2572,1998
12299,6856,1998
12306,3284,1998
12306,4567,1998
12310,1029,1998
12310,5047,1998
12310,8690,1998
12310,4433,1998
12310,2390,1998
12310,5818,1998
12310,1085,1998
12310,3760,1998
12310,2030,1998
12333,12154,1998
12333,373,1998
12333,375,1998
12333,4955,1998
12335,2454,1998
12335,1823,1998
12335,2495,1998
12337,2495,1998
12338,3436,1998
12345,2173,1998
12345,5699,1998
12356,4878,1998
12356,4567,1998
12356,566,1998
12356,564,1998
12356,568,1998
12356,2186,1998
12356,4879,1998
12356,2187,1998
12356,4880,1998
12356,4881,1998
12356,4882,1998
12358,7007,1998
12358,2856,1998
12358,21,1998
12358,2857,1998
12358,3980,1998
12358,2645,1998
12358,2862,1998
12361,1516,1998
12361,1517,1998
12361,1518,1998
12375,4210,1998
12375,802,1998
12375,810,1998
12375,20,1998
12375,623,1998
12375,132,1998
12391,6443,1998
12401,448,1998
12401,7357,1998
12401,924,1998
12401,365,1998
12403,315,1998
12403,322,1998
12403,4632,1998
12403,4633,1998
12403,345,1998
12410,1823,1998
12410,6971,1998
12410,2493,1998
12410,12031,1998
12410,8394,1998
12410,2495,1998
12410,12034,1998
12425,632,1998
12425,634,1998
12425,1289,1998
12426,3516,1998
12426,3681,1998
12426,1927,1998
12426,306,1998
12426,1269,1998
12427,3516,1998
12427,624,1998
12427,1927,1998
12427,1269,1998
12432,1507,1998
12432,1508,1998
12432,1511,1998
12432,1513,1998
12432,1941,1998
12433,7296,1998
12433,163,1998
12433,5974,1998
12433,162,1998
12435,9573,1998
12435,9575,1998
12435,8128,1998
12435,4240,1998
12435,9576,1998
12441,3289,1998
12443,3977,1998
12443,3980,1998
12443,2619,1998
12449,1260,1998
12449,5101,1998
12449,5102,1998
12462,3591,1998
12462,2031,1998
12462,3593,1998
12462,3590,1998
12463,3590,1998
12463,3591,1998
12463,12462,1998
12463,1720,1998
12463,7707,1998
12464,3590,1998
12464,3591,1998
12464,2031,1998
12464,7707,1998
12464,3593,1998
12465,3589,1998
12465,3590,1998
12465,3591,1998
12465,2031,1998
12465,7707,1998
12465,3593,1998
12466,1095,1998
12466,11430,1998
12466,1653,1998
12466,1541,1998
